dataset,backbone,episode,baseline,selector,proto_weight,calibration_nll,target_coverage,selector_threshold,false_pick_rate,pick_precision,pick_recall,revisit_burden,coverage,n_samples,n_pick,n_wait,n_revisit,n_false_pick,n_true_pick
strawberry,vitb32,13,ProtoAdapter-selective,msp,8.0,0.99318608973455,0.8,0.3595895007970315,0.0,1.0,0.6292134831460674,0.3608768971332209,0.6391231028667791,593,178,201,214,0,168
strawberry,vitb32,13,ProtoAdapter-selective,msp,8.0,0.99318608973455,0.9,0.34802964848706874,0.0,1.0,0.7191011235955056,0.2934232715008432,0.7065767284991569,593,206,213,174,0,192
strawberry,vitb32,13,ProtoAdapter-selective,margin,8.0,0.99318608973455,0.4,0.05010436315278022,0.0,1.0,0.352059925093633,0.612141652613828,0.387858347386172,593,95,135,363,0,94
strawberry,vitb32,13,ProtoAdapter-selective,margin,8.0,0.99318608973455,0.5,0.040052022553636324,0.0,1.0,0.45692883895131087,0.5345699831365935,0.46543001686340646,593,124,152,317,0,122
strawberry,vitb32,13,ProtoAdapter-selective,margin,8.0,0.99318608973455,0.6,0.03200294994029984,0.0,1.0,0.5655430711610487,0.46037099494097805,0.539629005059022,593,157,163,273,0,151
strawberry,vitb32,13,ProtoAdapter-selective,margin,8.0,0.99318608973455,0.7,0.020647370165557233,0.0,1.0,0.6367041198501873,0.3962900505902192,0.6037099494097808,593,178,180,235,0,170
strawberry,vitb32,13,ProtoAdapter-selective,margin,8.0,0.99318608973455,0.8,0.01198494813015355,0.0,1.0,0.6928838951310862,0.31871838111298484,0.6812816188870152,593,199,205,189,0,185
strawberry,vitb32,13,ProtoAdapter-selective,margin,8.0,0.99318608973455,0.9,0.007351460568420232,0.0,1.0,0.7415730337078652,0.26981450252951095,0.7301854974704891,593,212,221,160,0,198
strawberry,vitb32,13,ProtoAdapter-selective,entropy,8.0,0.99318608973455,0.4,1.0892327613822625,0.0,1.0,0.2883895131086142,0.6104553119730185,0.3895446880269815,593,80,151,362,0,77
strawberry,vitb32,13,ProtoAdapter-selective,entropy,8.0,0.99318608973455,0.5,1.0918644203488996,0.0,1.0,0.36704119850187267,0.5413153456998314,0.4586846543001686,593,102,170,321,0,98
strawberry,vitb32,13,ProtoAdapter-selective,entropy,8.0,0.99318608973455,0.6,1.0935373679700082,0.0,1.0,0.42696629213483145,0.4772344013490725,0.5227655986509274,593,122,188,283,0,114
strawberry,vitb32,13,ProtoAdapter-selective,entropy,8.0,0.99318608973455,0.7,1.0947785762765243,0.0,1.0,0.5131086142322098,0.42495784148397975,0.5750421585160203,593,147,194,252,0,137
strawberry,vitb32,13,ProtoAdapter-selective,entropy,8.0,0.99318608973455,0.8,1.0960158245636058,0.0,1.0,0.602996254681648,0.37268128161888703,0.627318718381113,593,171,201,221,0,161
strawberry,vitb32,13,ProtoAdapter-selective,entropy,8.0,0.99318608973455,0.9,1.097893153307532,0.0,1.0,0.704119850187266,0.29679595278246207,0.7032040472175379,593,202,215,176,0,188
strawberry,vitb32,14,ProtoAdapter-hard,none,8.0,0.9956559512292937,1.0,,0.050505050505050504,0.9494949494949495,0.6104868913857678,0.36930860033726814,0.6306913996627319,593,198,176,219,10,163
strawberry,vitb32,14,ProtoAdapter-selective,msp,8.0,0.9956559512292937,0.4,0.3927243608825955,0.0,1.0,0.3295880149812734,0.7925801011804384,0.20741989881956158,593,89,34,470,0,88
strawberry,vitb32,14,ProtoAdapter-selective,msp,8.0,0.9956559512292937,0.5,0.3872865096697604,0.0,1.0,0.36704119850187267,0.7284991568296796,0.2715008431703204,593,101,60,432,0,98
strawberry,vitb32,14,ProtoAdapter-selective,msp,8.0,0.9956559512292937,0.6,0.3817034031186011,0.017241379310344827,0.9827586206896551,0.40823970037453183,0.6661045531197302,0.33389544688026984,593,116,82,395,2,109
strawberry,vitb32,14,ProtoAdapter-selective,msp,8.0,0.9956559512292937,0.7,0.3746089566145559,0.06338028169014084,0.9366197183098591,0.45692883895131087,0.5784148397976391,0.4215851602023609,593,142,108,343,9,122
strawberry,vitb32,14,ProtoAdapter-selective,msp,8.0,0.9956559512292937,0.8,0.36742070725772374,0.06369426751592357,0.9363057324840764,0.49812734082397003,0.5092748735244519,0.4907251264755481,593,157,134,302,10,133
strawberry,vitb32,14,ProtoAdapter-selective,msp,8.0,0.9956559512292937,0.9,0.3596437749094953,0.055865921787709494,0.9441340782122905,0.5730337078651685,0.43676222596964587,0.5632377740303541,593,179,155,259,10,153
strawberry,vitb32,14,ProtoAdapter-selective,margin,8.0,0.9956559512292937,0.4,0.0654726462668207,0.0,1.0,0.35580524344569286,0.7841483979763912,0.21585160202360876,593,96,32,465,0,95
strawberry,vitb32,14,ProtoAdapter-selective,margin,8.0,0.9956559512292937,0.5,0.054408181447706705,0.0,1.0,0.40823970037453183,0.7116357504215851,0.2883642495784149,593,112,59,422,0,109
strawberry,vitb32,14,ProtoAdapter-selective,margin,8.0,0.9956559512292937,0.6,0.04584217509339006,0.0,1.0,0.46441947565543074,0.6441821247892074,0.35581787521079256,593,132,79,382,0,124
strawberry,vitb32,14,ProtoAdapter-selective,margin,8.0,0.9956559512292937,0.7,0.03509891946917143,0.0,1.0,0.5168539325842697,0.5801011804384486,0.4198988195615514,593,150,99,344,0,138
strawberry,vitb32,14,ProtoAdapter-selective,margin,8.0,0.9956559512292937,0.8,0.02268133350940227,0.012269938650306749,0.9877300613496932,0.5318352059925093,0.5025295109612141,0.4974704890387859,593,163,132,298,2,142
strawberry,vitb32,14,ProtoAdapter-selective,margin,8.0,0.9956559512292937,0.9,0.012143868857787232,0.016574585635359115,0.9834254143646409,0.5880149812734082,0.433389544688027,0.5666104553119731,593,181,155,257,3,157
strawberry,vitb32,14,ProtoAdapter-selective,entropy,8.0,0.9956559512292937,0.4,1.0879808341314794,0.1232876712328767,0.8767123287671232,0.23220973782771537,0.7959527824620574,0.20404721753794264,593,73,48,472,9,62
strawberry,vitb32,14,ProtoAdapter-selective,entropy,8.0,0.9956559512292937,0.5,1.0896022004512047,0.09278350515463918,0.9072164948453608,0.31835205992509363,0.7200674536256324,0.2799325463743676,593,97,69,427,9,85
strawberry,vitb32,14,ProtoAdapter-selective,entropy,8.0,0.9956559512292937,0.6,1.09110716675264,0.08547008547008547,0.9145299145299145,0.3782771535580524,0.6475548060708263,0.35244519392917373,593,117,92,384,10,101
strawberry,vitb32,14,ProtoAdapter-selective,entropy,8.0,0.9956559512292937,0.7,1.0928434173468378,0.07633587786259542,0.9236641221374046,0.4307116104868914,0.5868465430016864,0.41315345699831363,593,131,114,348,10,115
strawberry,vitb32,14,ProtoAdapter-selective,entropy,8.0,0.9956559512292937,0.8,1.094014945852469,0.06711409395973154,0.9328859060402684,0.4756554307116105,0.5295109612141653,0.4704890387858347,593,149,130,314,10,127
strawberry,vitb32,14,ProtoAdapter-selective,entropy,8.0,0.9956559512292937,0.9,1.0960232346082206,0.05714285714285714,0.9428571428571428,0.5655430711610487,0.4468802698145025,0.5531197301854975,593,175,153,265,10,151
strawberry,vitb32,15,ProtoAdapter-hard,none,8.0,0.9981215121998214,1.0,,0.0,1.0,0.8876404494382022,0.23440134907251264,0.7655986509274874,593,254,200,139,0,237
strawberry,vitb32,15,ProtoAdapter-selective,msp,8.0,0.9981215121998214,0.4,0.3762144594371521,0.0,1.0,0.50187265917603,0.6323777403035413,0.3676222596964587,593,137,81,375,0,134
strawberry,vitb32,15,ProtoAdapter-selective,msp,8.0,0.9981215121998214,0.5,0.3714210275266667,0.0,1.0,0.5955056179775281,0.5430016863406408,0.45699831365935917,593,162,109,322,0,159
strawberry,vitb32,15,ProtoAdapter-selective,msp,8.0,0.9981215121998214,0.6,0.3673580593925105,0.0,1.0,0.6479400749063671,0.47217537942664417,0.5278246205733559,593,177,136,280,0,173
strawberry,vitb32,15,ProtoAdapter-selective,msp,8.0,0.9981215121998214,0.7,0.36380089327458814,0.0,1.0,0.6891385767790262,0.4131534569983137,0.5868465430016863,593,189,159,245,0,184
strawberry,vitb32,15,ProtoAdapter-selective,msp,8.0,0.9981215121998214,0.8,0.3583865312740722,0.0,1.0,0.7565543071161048,0.357504215851602,0.642495784148398,593,209,172,212,0,202
strawberry,vitb32,15,ProtoAdapter-selective,msp,8.0,0.9981215121998214,0.9,0.35166796711730514,0.0,1.0,0.8352059925093633,0.2866779089376054,0.7133220910623945,593,237,186,170,0,223
strawberry,vitb32,15,ProtoAdapter-selective,margin,8.0,0.9981215121998214,0.4,0.04546572122649856,0.0,1.0,0.5056179775280899,0.6374367622259697,0.3625632377740303,593,138,77,378,0,135
strawberry,vitb32,15,ProtoAdapter-selective,margin,8.0,0.9981215121998214,0.5,0.03934456180586743,0.0,1.0,0.599250936329588,0.551433389544688,0.448566610455312,593,163,103,327,0,160
strawberry,vitb32,15,ProtoAdapter-selective,margin,8.0,0.9981215121998214,0.6,0.029753234511301352,0.0,1.0,0.6741573033707865,0.47892074198988194,0.521079258010118,593,184,125,284,0,180
strawberry,vitb32,15,ProtoAdapter-selective,margin,8.0,0.9981215121998214,0.7,0.02162758664549652,0.0,1.0,0.7565543071161048,0.4148397976391231,0.5851602023608768,593,208,139,246,0,202
strawberry,vitb32,15,ProtoAdapter-selective,margin,8.0,0.9981215121998214,0.8,0.014583391705765947,0.0,1.0,0.8052434456928839,0.33895446880269814,0.6610455311973018,593,226,166,201,0,215
strawberry,vitb32,15,ProtoAdapter-selective,margin,8.0,0.9981215121998214,0.9,0.007483557379580008,0.0,1.0,0.8389513108614233,0.28330522765598654,0.7166947723440135,593,236,189,168,0,224
strawberry,vitb32,15,ProtoAdapter-selective,entropy,8.0,0.9981215121998214,0.4,1.0926533043580395,0.0,1.0,0.449438202247191,0.6408094435075885,0.3591905564924115,593,123,90,380,0,120
strawberry,vitb32,15,ProtoAdapter-selective,entropy,8.0,0.9981215121998214,0.5,1.0936704991600266,0.0,1.0,0.5243445692883895,0.5598650927487352,0.4401349072512648,593,145,116,332,0,140
strawberry,vitb32,15,ProtoAdapter-selective,entropy,8.0,0.9981215121998214,0.6,1.0945198798426619,0.0,1.0,0.6179775280898876,0.5025295109612141,0.4974704890387859,593,170,125,298,0,165
strawberry,vitb32,15,ProtoAdapter-selective,entropy,8.0,0.9981215121998214,0.7,1.0952923136292823,0.0,1.0,0.6891385767790262,0.42833052276559863,0.5716694772344013,593,189,150,254,0,184
strawberry,vitb32,15,ProtoAdapter-selective,entropy,8.0,0.9981215121998214,0.8,1.096197648591347,0.0,1.0,0.7415730337078652,0.35581787521079256,0.6441821247892074,593,209,173,211,0,198
strawberry,vitb32,15,ProtoAdapter-selective,entropy,8.0,0.9981215121998214,0.9,1.0970250421737302,0.0,1.0,0.8164794007490637,0.28330522765598654,0.7166947723440135,593,235,190,168,0,218
strawberry,vitb32,16,ProtoAdapter-hard,none,8.0,0.98345042976673,1.0,,0.0,1.0,0.8651685393258427,0.18718381112984822,0.8128161888701517,593,248,234,111,0,231
strawberry,vitb32,16,ProtoAdapter-selective,msp,8.0,0.98345042976673,0.4,0.38811061587822604,0.0,1.0,0.3258426966292135,0.6239460370994941,0.37605396290050586,593,91,132,370,0,87
strawberry,vitb32,16,ProtoAdapter-selective,msp,8.0,0.98345042976673,0.5,0.37962841466162955,0.0,1.0,0.4157303370786517,0.5497470489038786,0.4502529510961214,593,115,152,326,0,111
strawberry,vitb32,16,ProtoAdapter-selective,msp,8.0,0.98345042976673,0.6,0.3739884011462214,0.0,1.0,0.5168539325842697,0.4806070826306914,0.5193929173693086,593,143,165,285,0,138
strawberry,vitb32,16,ProtoAdapter-selective,msp,8.0,0.98345042976673,0.7,0.3686118740439317,0.0,1.0,0.602996254681648,0.40978077571669475,0.5902192242833053,593,171,179,243,0,161
strawberry,vitb32,16,ProtoAdapter-selective,msp,8.0,0.98345042976673,0.8,0.3609639143515657,0.0,1.0,0.6853932584269663,0.35075885328836426,0.6492411467116357,593,195,190,208,0,183
strawberry,vitb32,16,ProtoAdapter-selective,msp,8.0,0.98345042976673,0.9,0.3513291618011502,0.0,1.0,0.7790262172284644,0.26644182124789206,0.7335581787521079,593,222,213,158,0,208
strawberry,vitb32,16,ProtoAdapter-selective,margin,8.0,0.98345042976673,0.4,0.05898169783484147,0.0,1.0,0.3408239700374532,0.6290050590219224,0.3709949409780776,593,92,128,373,0,91
strawberry,vitb32,16,ProtoAdapter-selective,margin,8.0,0.98345042976673,0.5,0.04964020183997131,0.0,1.0,0.45318352059925093,0.5480607082630692,0.4519392917369308,593,124,144,325,0,121
strawberry,vitb32,16,ProtoAdapter-selective,margin,8.0,0.98345042976673,0.6,0.03610323107258506,0.0,1.0,0.5617977528089888,0.47554806070826305,0.524451939291737,593,154,157,282,0,150
strawberry,vitb32,16,ProtoAdapter-selective,margin,8.0,0.98345042976673,0.7,0.025770833723724407,0.0,1.0,0.6666666666666666,0.3962900505902192,0.6037099494097808,593,183,175,235,0,178
strawberry,vitb32,16,ProtoAdapter-selective,margin,8.0,0.98345042976673,0.8,0.015892269810516002,0.0,1.0,0.7453183520599251,0.3254637436762226,0.6745362563237773,593,205,195,193,0,199
strawberry,vitb32,16,ProtoAdapter-selective,margin,8.0,0.98345042976673,0.9,0.009561430432974749,0.0,1.0,0.8164794007490637,0.2563237774030354,0.7436762225969646,593,231,210,152,0,218
strawberry,vitb32,16,ProtoAdapter-selective,entropy,8.0,0.98345042976673,0.4,1.0885704133370615,0.0,1.0,0.33707865168539325,0.627318718381113,0.37268128161888703,593,96,125,372,0,90
strawberry,vitb32,16,ProtoAdapter-selective,entropy,8.0,0.98345042976673,0.5,1.0908803004697503,0.0,1.0,0.3782771535580524,0.5581787521079258,0.4418212478920742,593,109,153,331,0,101
strawberry,vitb32,16,ProtoAdapter-selective,entropy,8.0,0.98345042976673,0.6,1.0927826448925357,0.0,1.0,0.46441947565543074,0.4924114671163575,0.5075885328836425,593,136,165,292,0,124
strawberry,vitb32,16,ProtoAdapter-selective,entropy,8.0,0.98345042976673,0.7,1.0941653115555758,0.0,1.0,0.5580524344569289,0.42833052276559863,0.5716694772344013,593,161,178,254,0,149
strawberry,vitb32,16,ProtoAdapter-selective,entropy,8.0,0.98345042976673,0.8,1.0956985329325957,0.0,1.0,0.651685393258427,0.3591905564924115,0.6408094435075885,593,186,194,213,0,174
strawberry,vitb32,16,ProtoAdapter-selective,entropy,8.0,0.98345042976673,0.9,1.097371230336618,0.0,1.0,0.7453183520599251,0.2748735244519393,0.7251264755480606,593,213,217,163,0,199
strawberry,vitb32,17,ProtoAdapter-hard,none,8.0,1.0045246737097298,1.0,,0.02830188679245283,0.9716981132075472,0.6891385767790262,0.2866779089376054,0.7133220910623945,593,212,211,170,6,184
strawberry,vitb32,17,ProtoAdapter-selective,msp,8.0,1.0045246737097298,0.4,0.38985885394403447,0.0,1.0,0.4044943820224719,0.6003372681281619,0.3996627318718381,593,119,118,356,0,108
strawberry,vitb32,17,ProtoAdapter-selective,msp,8.0,1.0045246737097298,0.5,0.37835778777876106,0.0,1.0,0.45692883895131087,0.5362563237774031,0.46374367622259693,593,135,140,318,0,122
strawberry,vitb32,17,ProtoAdapter-selective,msp,8.0,1.0045246737097298,0.6,0.3708012055416832,0.0,1.0,0.5093632958801498,0.47217537942664417,0.5278246205733559,593,154,159,280,0,136
strawberry,vitb32,17,ProtoAdapter-selective,msp,8.0,1.0045246737097298,0.7,0.3614396561511593,0.0,1.0,0.5842696629213483,0.4266441821247892,0.5733558178752107,593,174,166,253,0,156
strawberry,vitb32,17,ProtoAdapter-selective,msp,8.0,1.0045246737097298,0.8,0.35447544559252603,0.0,1.0,0.6329588014981273,0.37099494097807756,0.6290050590219225,593,187,186,220,0,169
strawberry,vitb32,17,ProtoAdapter-selective,msp,8.0,1.0045246737097298,0.9,0.3479960510927225,0.004975124378109453,0.9950248756218906,0.6741573033707865,0.327150084317032,0.6728499156829679,593,201,198,194,1,180
strawberry,vitb32,17,ProtoAdapter-selective,margin,8.0,1.0045246737097298,0.4,0.05420588415308775,0.0,1.0,0.45318352059925093,0.612141652613828,0.387858347386172,593,131,99,363,0,121
strawberry,vitb32,17,ProtoAdapter-selective,margin,8.0,1.0045246737097298,0.5,0.03837302966708417,0.0,1.0,0.5056179775280899,0.5396290050590219,0.4603709949409781,593,146,127,320,0,135
strawberry,vitb32,17,ProtoAdapter-selective,margin,8.0,1.0045246737097298,0.6,0.028566712702445207,0.0,1.0,0.5767790262172284,0.47554806070826305,0.524451939291737,593,170,141,282,0,154
strawberry,vitb32,17,ProtoAdapter-selective,margin,8.0,1.0045246737097298,0.7,0.02114449630832499,0.005555555555555556,0.9944444444444445,0.6104868913857678,0.42327150084317033,0.5767284991568297,593,180,162,251,1,163
strawberry,vitb32,17,ProtoAdapter-selective,margin,8.0,1.0045246737097298,0.8,0.013763859920311206,0.010638297872340425,0.9893617021276596,0.6292134831460674,0.3827993254637437,0.6172006745362564,593,188,178,227,2,168
strawberry,vitb32,17,ProtoAdapter-selective,margin,8.0,1.0045246737097298,0.9,0.006603640798869659,0.014925373134328358,0.9850746268656716,0.6741573033707865,0.3372681281618887,0.6627318718381112,593,201,192,200,3,180
strawberry,vitb32,17,ProtoAdapter-selective,entropy,8.0,1.0045246737097298,0.4,1.0877845495202398,0.0,1.0,0.36704119850187267,0.6188870151770658,0.3811129848229342,593,109,117,367,0,98
strawberry,vitb32,17,ProtoAdapter-selective,entropy,8.0,1.0045246737097298,0.5,1.090739131210738,0.0,1.0,0.4307116104868914,0.5379426644182125,0.4620573355817875,593,131,143,319,0,115
strawberry,vitb32,17,ProtoAdapter-selective,entropy,8.0,1.0045246737097298,0.6,1.0934495368576114,0.0,1.0,0.50187265917603,0.4822934232715008,0.5177065767284992,593,150,157,286,0,134
strawberry,vitb32,17,ProtoAdapter-selective,entropy,8.0,1.0045246737097298,0.7,1.0954190314865841,0.0,1.0,0.5617977528089888,0.42158516020236086,0.5784148397976392,593,170,173,250,0,150
strawberry,vitb32,17,ProtoAdapter-selective,entropy,8.0,1.0045246737097298,0.8,1.0968370765597062,0.0,1.0,0.6367041198501873,0.37268128161888703,0.627318718381113,593,190,182,221,0,170
strawberry,vitb32,17,ProtoAdapter-selective,entropy,8.0,1.0045246737097298,0.9,1.0978401530420256,0.0049504950495049506,0.995049504950495,0.6779026217228464,0.3220910623946037,0.6779089376053963,593,202,200,191,1,181
strawberry,vitb32,18,ProtoAdapter-hard,none,8.0,0.9865361480766356,1.0,,0.0,1.0,0.9063670411985019,0.24283305227655985,0.7571669477234402,593,259,190,144,0,242
strawberry,vitb32,18,ProtoAdapter-selective,msp,8.0,0.9865361480766356,0.4,0.3909196738905062,0.0,1.0,0.4157303370786517,0.6526138279932546,0.3473861720067454,593,115,91,387,0,111
strawberry,vitb32,18,ProtoAdapter-selective,msp,8.0,0.9865361480766356,0.5,0.3854279729700991,0.0,1.0,0.47191011235955055,0.5902192242833052,0.4097807757166948,593,132,111,350,0,126
strawberry,vitb32,18,ProtoAdapter-selective,msp,8.0,0.9865361480766356,0.6,0.37950786374910456,0.0,1.0,0.5580524344569289,0.5193929173693086,0.4806070826306914,593,155,130,308,0,149
strawberry,vitb32,18,ProtoAdapter-selective,msp,8.0,0.9865361480766356,0.7,0.37293293093538493,0.0,1.0,0.6292134831460674,0.45868465430016864,0.5413153456998314,593,177,144,272,0,168
strawberry,vitb32,18,ProtoAdapter-selective,msp,8.0,0.9865361480766356,0.8,0.3642845042841488,0.0,1.0,0.7116104868913857,0.38954468802698144,0.6104553119730185,593,201,161,231,0,190
strawberry,vitb32,18,ProtoAdapter-selective,msp,8.0,0.9865361480766356,0.9,0.3529110050906285,0.0,1.0,0.8052434456928839,0.327150084317032,0.6728499156829679,593,227,172,194,0,215
strawberry,vitb32,18,ProtoAdapter-selective,margin,8.0,0.9865361480766356,0.4,0.061693124216618545,0.0,1.0,0.3707865168539326,0.6627318718381113,0.33726812816188867,593,100,100,393,0,99
strawberry,vitb32,18,ProtoAdapter-selective,margin,8.0,0.9865361480766356,0.5,0.05252753039901903,0.0,1.0,0.49812734082397003,0.5868465430016864,0.41315345699831363,593,134,111,348,0,133
strawberry,vitb32,18,ProtoAdapter-selective,margin,8.0,0.9865361480766356,0.6,0.04126536048796153,0.0,1.0,0.5955056179775281,0.5143338954468802,0.48566610455311976,593,163,125,305,0,159
strawberry,vitb32,18,ProtoAdapter-selective,margin,8.0,0.9865361480766356,0.7,0.03092211284205182,0.0,1.0,0.7116104868913857,0.4451939291736931,0.554806070826307,593,196,133,264,0,190
strawberry,vitb32,18,ProtoAdapter-selective,margin,8.0,0.9865361480766356,0.8,0.021037402572741448,0.0,1.0,0.7790262172284644,0.3794266441821248,0.6205733558178752,593,217,151,225,0,208
strawberry,vitb32,18,ProtoAdapter-selective,margin,8.0,0.9865361480766356,0.9,0.009117571010903935,0.0,1.0,0.8426966292134831,0.3086003372681282,0.6913996627318718,593,236,174,183,0,225
strawberry,vitb32,18,ProtoAdapter-selective,entropy,8.0,0.9865361480766356,0.4,1.0880437261293419,0.0,1.0,0.3707865168539326,0.6762225969645869,0.32377740303541314,593,108,84,401,0,99
strawberry,vitb32,18,ProtoAdapter-selective,entropy,8.0,0.9865361480766356,0.5,1.0899775680680908,0.0,1.0,0.43820224719101125,0.6003372681281619,0.3996627318718381,593,126,111,356,0,117
strawberry,vitb32,18,ProtoAdapter-selective,entropy,8.0,0.9865361480766356,0.6,1.0916733589186716,0.0,1.0,0.5243445692883895,0.5227655986509275,0.47723440134907247,593,151,132,310,0,140
strawberry,vitb32,18,ProtoAdapter-selective,entropy,8.0,0.9865361480766356,0.7,1.093491578385771,0.0,1.0,0.599250936329588,0.4654300168634064,0.5345699831365935,593,171,146,276,0,160
strawberry,vitb32,18,ProtoAdapter-selective,entropy,8.0,0.9865361480766356,0.8,1.0956868793393335,0.0,1.0,0.7078651685393258,0.3912310286677909,0.6087689713322091,593,200,161,232,0,189
strawberry,vitb32,18,ProtoAdapter-selective,entropy,8.0,0.9865361480766356,0.9,1.0971641499082823,0.0,1.0,0.8052434456928839,0.3305227655986509,0.6694772344013491,593,227,170,196,0,215
strawberry,vitb32,19,ProtoAdapter-hard,none,8.0,0.9989670304591571,1.0,,0.0,1.0,0.9363295880149812,0.1905564924114671,0.8094435075885329,593,272,208,113,0,250
strawberry,vitb32,19,ProtoAdapter-selective,msp,8.0,0.9989670304591571,0.4,0.3777617684413719,0.0,1.0,0.550561797752809,0.6155143338954469,0.38448566610455315,593,149,79,365,0,147
strawberry,vitb32,19,ProtoAdapter-selective,msp,8.0,0.9989670304591571,0.5,0.3735547815744503,0.0,1.0,0.6554307116104869,0.5261382799325464,0.47386172006745364,593,178,103,312,0,175
strawberry,vitb32,19,ProtoAdapter-selective,msp,8.0,0.9989670304591571,0.6,0.36683754003107505,0.0,1.0,0.7640449438202247,0.43676222596964587,0.5632377740303541,593,210,124,259,0,204
strawberry,vitb32,19,ProtoAdapter-selective,msp,8.0,0.9989670304591571,0.7,0.3618998830180803,0.0,1.0,0.8239700374531835,0.3642495784148398,0.6357504215851602,593,227,150,216,0,220
strawberry,vitb32,19,ProtoAdapter-selective,msp,8.0,0.9989670304591571,0.8,0.35677799128030735,0.0,1.0,0.8801498127340824,0.2984822934232715,0.7015177065767285,593,243,173,177,0,235
strawberry,vitb32,19,ProtoAdapter-selective,msp,8.0,0.9989670304591571,0.9,0.3504608477031223,0.0,1.0,0.9176029962546817,0.24620573355817876,0.7537942664418212,593,257,190,146,0,245
strawberry,vitb32,19,ProtoAdapter-selective,margin,8.0,0.9989670304591571,0.4,0.049890177558306215,0.0,1.0,0.5692883895131086,0.6172006745362564,0.3827993254637436,593,156,71,366,0,152
strawberry,vitb32,19,ProtoAdapter-selective,margin,8.0,0.9989670304591571,0.5,0.042353517412890396,0.0,1.0,0.6666666666666666,0.5261382799325464,0.47386172006745364,593,183,98,312,0,178
strawberry,vitb32,19,ProtoAdapter-selective,margin,8.0,0.9989670304591571,0.6,0.03521963494174696,0.0,1.0,0.7827715355805244,0.44013490725126475,0.5598650927487352,593,216,116,261,0,209
strawberry,vitb32,19,ProtoAdapter-selective,margin,8.0,0.9989670304591571,0.7,0.025860100655998752,0.0,1.0,0.8314606741573034,0.3591905564924115,0.6408094435075885,593,229,151,213,0,222
strawberry,vitb32,19,ProtoAdapter-selective,margin,8.0,0.9989670304591571,0.8,0.016920804281557122,0.0,1.0,0.8951310861423221,0.28161888701517707,0.718381112984823,593,252,174,167,0,239
strawberry,vitb32,19,ProtoAdapter-selective,margin,8.0,0.9989670304591571,0.9,0.008100681996837222,0.0,1.0,0.9213483146067416,0.23777403035413153,0.7622259696458684,593,263,189,141,0,246
strawberry,vitb32,19,ProtoAdapter-selective,entropy,8.0,0.9989670304591571,0.4,1.0929133227623797,0.0,1.0,0.5093632958801498,0.6222596964586846,0.3777403035413154,593,137,87,369,0,136
strawberry,vitb32,19,ProtoAdapter-selective,entropy,8.0,0.9989670304591571,0.5,1.0941385664041787,0.0,1.0,0.6254681647940075,0.5430016863406408,0.45699831365935917,593,169,102,322,0,167
strawberry,vitb32,19,ProtoAdapter-selective,entropy,8.0,0.9989670304591571,0.6,1.0949826165337022,0.0,1.0,0.7303370786516854,0.45868465430016864,0.5413153456998314,593,199,122,272,0,195
strawberry,vitb32,19,ProtoAdapter-selective,entropy,8.0,0.9989670304591571,0.7,1.0959152146034707,0.0,1.0,0.8127340823970037,0.3811129848229342,0.6188870151770658,593,223,144,226,0,217
strawberry,vitb32,19,ProtoAdapter-selective,entropy,8.0,0.9989670304591571,0.8,1.0966625972073611,0.0,1.0,0.8614232209737828,0.31871838111298484,0.6812816188870152,593,236,168,189,0,230
strawberry,vitb32,19,ProtoAdapter-selective,entropy,8.0,0.9989670304591571,0.9,1.0976167873411335,0.0,1.0,0.9176029962546817,0.24957841483979765,0.7504215851602023,593,257,188,148,0,245
